PayingCode, PayingDescription, ReceivingCode, ReceivingDescription, TransferCode, TransferDescription, Value
22,326 -  Plastics and Rubber Products Manufacturing,7001,Other Property Type Income,15053,Factor Receipts,2343280312.4162307
22,326 -  Plastics and Rubber Products Manufacturing,8001,Tax on Production and Imports,15053,Factor Receipts,187205585.71657237
22,326 -  Plastics and Rubber Products Manufacturing,10001,Households LT15k,15055,Industry Use,116351.58344937673
22,326 -  Plastics and Rubber Products Manufacturing,10002,Households 15-30k,15055,Industry Use,153221.87958118864
22,326 -  Plastics and Rubber Products Manufacturing,10003,Households 30-40k,15055,Industry Use,136419.27049963493
22,326 -  Plastics and Rubber Products Manufacturing,10004,Households 40-50k,15055,Industry Use,105332.08038686556
22,326 -  Plastics and Rubber Products Manufacturing,10005,Households 50-70k,15055,Industry Use,235077.089960918
22,326 -  Plastics and Rubber Products Manufacturing,10006,Households 70-100k,15055,Industry Use,802888.6290041694
22,326 -  Plastics and Rubber Products Manufacturing,10007,Households 100-150k,15055,Industry Use,1419857.3982727895
22,326 -  Plastics and Rubber Products Manufacturing,10008,Households 150-200k,15055,Industry Use,1624199.8018440937
22,326 -  Plastics and Rubber Products Manufacturing,10009,Households GT200k,15055,Industry Use,4109654.5627352353
22,326 -  Plastics and Rubber Products Manufacturing,11001,Federal Government NonDefense,15055,Industry Use,580307.1604940192
22,326 -  Plastics and Rubber Products Manufacturing,11003,Federal Government Investment,15055,Industry Use,320267.45692689903
22,326 -  Plastics and Rubber Products Manufacturing,12001,State/Local Govt Other,15055,Industry Use,26428898.516276732
22,326 -  Plastics and Rubber Products Manufacturing,12002,State/Local Govt Education,15055,Industry Use,14145.639828845307
22,326 -  Plastics and Rubber Products Manufacturing,12004,State/Local Govt Investment,15055,Industry Use,1620018.4091744164
22,326 -  Plastics and Rubber Products Manufacturing,14001,Capital,15055,Industry Use,2141951.2101387475
22,326 -  Plastics and Rubber Products Manufacturing,14002,Inventory Additions/Deletions,15055,Industry Use,2760389.337875991
22,326 -  Plastics and Rubber Products Manufacturing,25001,Foreign Trade,15051,Commodity Trade,2306540521.393514
22,326 -  Plastics and Rubber Products Manufacturing,28001,Domestic Trade,15051,Commodity Trade,4989330271.761914
23,327 -  Nonmetallic Mineral Product Manufacturing,1,111 -  Crop Production,15055,Industry Use,39748.93828807338
23,327 -  Nonmetallic Mineral Product Manufacturing,2,112 -  Animal Production and Aquaculture,15055,Industry Use,2138.140110898855
23,327 -  Nonmetallic Mineral Product Manufacturing,3,113 -  Forestry and Logging,15055,Industry Use,101741.613392435
23,327 -  Nonmetallic Mineral Product Manufacturing,6,211 -  Oil and Gas Extraction,15055,Industry Use,1279687.3811579053
23,327 -  Nonmetallic Mineral Product Manufacturing,7,212 -  Mining (except Oil and Gas),15055,Industry Use,338829135.04028404
23,327 -  Nonmetallic Mineral Product Manufacturing,8,213 -  Support Activities for Mining,15055,Industry Use,19298.53558586155
23,327 -  Nonmetallic Mineral Product Manufacturing,9,221 -  Utilities,15055,Industry Use,219768984.48783338
23,327 -  Nonmetallic Mineral Product Manufacturing,10,23 -  Construction,15055,Industry Use,103044635.37514119
23,327 -  Nonmetallic Mineral Product Manufacturing,11,311 -  Food Manufacturing,15055,Industry Use,74467045.83010526
23,327 -  Nonmetallic Mineral Product Manufacturing,12,312 -  Beverage and Tobacco Product Manufacturing,15055,Industry Use,172934.00791304317
23,327 -  Nonmetallic Mineral Product Manufacturing,13,313 -  Textile Mills,15055,Industry Use,1366891.446320156
23,327 -  Nonmetallic Mineral Product Manufacturing,14,314 -  Textile Product Mills,15055,Industry Use,1043172.2053578203
23,327 -  Nonmetallic Mineral Product Manufacturing,15,315 -  Apparel Manufacturing,15055,Industry Use,44806.8293508616
23,327 -  Nonmetallic Mineral Product Manufacturing,16,316 -  Leather and Allied Product Manufacturing,15055,Industry Use,391589.97266455076
23,327 -  Nonmetallic Mineral Product Manufacturing,17,321 -  Wood Product Manufacturing,15055,Industry Use,17503511.273605917
23,327 -  Nonmetallic Mineral Product Manufacturing,18,322 -  Paper Manufacturing,15055,Industry Use,90002955.01970033
23,327 -  Nonmetallic Mineral Product Manufacturing,19,323 -  Printing and Related Support Activities,15055,Industry Use,1412084.621300528
23,327 -  Nonmetallic Mineral Product Manufacturing,20,324 -  Petroleum and Coal Products Manufacturing,15055,Industry Use,80036388.52351797
23,327 -  Nonmetallic Mineral Product Manufacturing,21,325 -  Chemical Manufacturing,15055,Industry Use,120486608.24691677
23,327 -  Nonmetallic Mineral Product Manufacturing,22,326 -  Plastics and Rubber Products Manufacturing,15055,Industry Use,44408966.45543624
23,327 -  Nonmetallic Mineral Product Manufacturing,23,327 -  Nonmetallic Mineral Product Manufacturing,15055,Industry Use,1156262587.017859
23,327 -  Nonmetallic Mineral Product Manufacturing,24,331 -  Primary Metal Manufacturing,15055,Industry Use,27799580.281124253
23,327 -  Nonmetallic Mineral Product Manufacturing,25,332 -  Fabricated Metal Product Manufacturing,15055,Industry Use,95043771.48585744
23,327 -  Nonmetallic Mineral Product Manufacturing,26,333 -  Machinery Manufacturing,15055,Industry Use,1462210.6729641494
23,327 -  Nonmetallic Mineral Product Manufacturing,27,334 -  Computer and Electronic Product Manufacturing,15055,Industry Use,26795944.76676902
23,327 -  Nonmetallic Mineral Product Manufacturing,28,"335 -  Electrical Equipment, Appliance, and Component Manufacturing",15055,Industry Use,3216677.139718768
23,327 -  Nonmetallic Mineral Product Manufacturing,29,336 -  Transportation Equipment Manufacturing,15055,Industry Use,19505815.78480876
23,327 -  Nonmetallic Mineral Product Manufacturing,30,337 -  Furniture and Related Product Manufacturing,15055,Industry Use,345301.7100525844
23,327 -  Nonmetallic Mineral Product Manufacturing,31,339 -  Miscellaneous Manufacturing,15055,Industry Use,2448924.497884234
23,327 -  Nonmetallic Mineral Product Manufacturing,32,42 -  Wholesale Trade,15055,Industry Use,939850817.0848298
23,327 -  Nonmetallic Mineral Product Manufacturing,33,441 -  Motor Vehicle and Parts Dealers,15055,Industry Use,15855646.452278914
23,327 -  Nonmetallic Mineral Product Manufacturing,34,"449 -  Furniture, Home Furnishings, Electronics, and Appliance Retailers",15055,Industry Use,9474.818751363111
23,327 -  Nonmetallic Mineral Product Manufacturing,35,444 -  Building Material and Garden Equipment and Supplies Dealers,15055,Industry Use,192271.78303411882
23,327 -  Nonmetallic Mineral Product Manufacturing,36,445 -  Food and Beverage Stores,15055,Industry Use,503615.97810779203
23,327 -  Nonmetallic Mineral Product Manufacturing,37,446 -  Health and Personal Care Stores,15055,Industry Use,6261.190830145623
23,327 -  Nonmetallic Mineral Product Manufacturing,38,457 -  Gasoline Stations and Fuel Dealers,15055,Industry Use,103895.81379611316
23,327 -  Nonmetallic Mineral Product Manufacturing,39,"458 -  Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",15055,Industry Use,5289.845415622118
23,327 -  Nonmetallic Mineral Product Manufacturing,40,"459 -  Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",15055,Industry Use,13372.463859422287
23,327 -  Nonmetallic Mineral Product Manufacturing,41,455 -  General Merchandise Retailers,15055,Industry Use,1592078.3643108513
23,327 -  Nonmetallic Mineral Product Manufacturing,42,481 -  Air Transportation,15055,Industry Use,37854779.22962628
23,327 -  Nonmetallic Mineral Product Manufacturing,43,482 -  Rail Transportation,15055,Industry Use,174478030.1733313
23,327 -  Nonmetallic Mineral Product Manufacturing,44,483 -  Water Transportation,15055,Industry Use,17797468.34326938
23,327 -  Nonmetallic Mineral Product Manufacturing,45,484 -  Truck Transportation,15055,Industry Use,496467049.9401686
23,327 -  Nonmetallic Mineral Product Manufacturing,46,485 -  Transit and Ground Passenger Transportation,15055,Industry Use,12122891.576095043
23,327 -  Nonmetallic Mineral Product Manufacturing,47,486 -  Pipeline Transportation,15055,Industry Use,382920.63428199635
23,327 -  Nonmetallic Mineral Product Manufacturing,48,487-488 -  Scenic and Sightseeing Transportation and Support Activities for Transportation,15055,Industry Use,47769078.83405142
23,327 -  Nonmetallic Mineral Product Manufacturing,49,492 -  Couriers and Messengers,15055,Industry Use,26974.76051777077
23,327 -  Nonmetallic Mineral Product Manufacturing,50,493 -  Warehousing and Storage,15055,Industry Use,320428428.7346099
23,327 -  Nonmetallic Mineral Product Manufacturing,51,513 -  Publishing Industries,15055,Industry Use,32098242.91441756
23,327 -  Nonmetallic Mineral Product Manufacturing,52,512 -  Motion Picture and Sound Recording Industries,15055,Industry Use,56943.76660825769
23,327 -  Nonmetallic Mineral Product Manufacturing,53,516 -  Broadcasting and Content Providers,15055,Industry Use,16491171.623920955
23,327 -  Nonmetallic Mineral Product Manufacturing,54,517 -  Telecommunications,15055,Industry Use,66412332.28223235
23,327 -  Nonmetallic Mineral Product Manufacturing,55,"518 -  Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",15055,Industry Use,182686457.06594932
23,327 -  Nonmetallic Mineral Product Manufacturing,56,"519 -  Web Search Portals, Libraries, Archives, and Other Information Services",15055,Industry Use,54632263.940784566
23,327 -  Nonmetallic Mineral Product Manufacturing,57,522 -  Credit Intermediation and Related Activities,15055,Industry Use,25270344.778282084
23,327 -  Nonmetallic Mineral Product Manufacturing,58,"523 -  Securities, Commodity Contracts, and Other Financial Investments and Related Activities",15055,Industry Use,9207181.309169602
23,327 -  Nonmetallic Mineral Product Manufacturing,59,521 -  Monetary Authorities-Central Bank,15055,Industry Use,55272656.5256228
23,327 -  Nonmetallic Mineral Product Manufacturing,60,524 -  Insurance Carriers and Related Activities,15055,Industry Use,97025208.44032049
23,327 -  Nonmetallic Mineral Product Manufacturing,62,531 -  Real Estate,15055,Industry Use,98827686.63173626
23,327 -  Nonmetallic Mineral Product Manufacturing,63,532 -  Rental and Leasing Services,15055,Industry Use,46746622.24522502
23,327 -  Nonmetallic Mineral Product Manufacturing,64,533 -  Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),15055,Industry Use,63374400.18872361
23,327 -  Nonmetallic Mineral Product Manufacturing,65,"541 -  Professional, Scientific, and Technical Services",15055,Industry Use,336733060.74832183
23,327 -  Nonmetallic Mineral Product Manufacturing,66,551 -  Management of Companies and Enterprises,15055,Industry Use,322811070.3830074
23,327 -  Nonmetallic Mineral Product Manufacturing,67,561 -  Administrative and Support Services,15055,Industry Use,154763416.50500852
23,327 -  Nonmetallic Mineral Product Manufacturing,68,562 -  Waste Management and Remediation Services,15055,Industry Use,24221716.095177174
23,327 -  Nonmetallic Mineral Product Manufacturing,74,"711 -  Performing Arts, Spectator Sports, and Related Industries",15055,Industry Use,5644678.80218355
23,327 -  Nonmetallic Mineral Product Manufacturing,75,"712 -  Museums, Historical Sites, and Similar Institutions",15055,Industry Use,174.87867699782106
23,327 -  Nonmetallic Mineral Product Manufacturing,76,"713 -  Amusement, Gambling, and Recreation Industries",15055,Industry Use,824859.8341392083
23,327 -  Nonmetallic Mineral Product Manufacturing,77,721 -  Accommodation,15055,Industry Use,4262336.968136892
23,327 -  Nonmetallic Mineral Product Manufacturing,78,722 -  Food Services and Drinking Places,15055,Industry Use,28167879.626701485
23,327 -  Nonmetallic Mineral Product Manufacturing,79,811 -  Repair and Maintenance,15055,Industry Use,124802885.1297572
23,327 -  Nonmetallic Mineral Product Manufacturing,80,812 -  Personal and Laundry Services,15055,Industry Use,5627904.193034872
23,327 -  Nonmetallic Mineral Product Manufacturing,81,"813 -  Religious, Grantmaking, Civic, Professional, and Similar Organizations",15055,Industry Use,2585572.2849802095
23,327 -  Nonmetallic Mineral Product Manufacturing,83,9A -  Government Enterprises,15055,Industry Use,122695292.82928571
23,327 -  Nonmetallic Mineral Product Manufacturing,86,Vegetable and melon farming,15055,Industry Use,1824.6874579566645
23,327 -  Nonmetallic Mineral Product Manufacturing,87,Fruit farming,15055,Industry Use,1400.0626856685205
23,327 -  Nonmetallic Mineral Product Manufacturing,5001,Employee Compensation,15053,Factor Receipts,3093100421.497524
23,327 -  Nonmetallic Mineral Product Manufacturing,6001,Proprietor Income,15053,Factor Receipts,123327194.80232686
23,327 -  Nonmetallic Mineral Product Manufacturing,7001,Other Property Type Income,15053,Factor Receipts,2088547041.4264116
23,327 -  Nonmetallic Mineral Product Manufacturing,8001,Tax on Production and Imports,15053,Factor Receipts,182310056.60288686
23,327 -  Nonmetallic Mineral Product Manufacturing,10001,Households LT15k,15055,Industry Use,74330.37447341037
23,327 -  Nonmetallic Mineral Product Manufacturing,10002,Households 15-30k,15055,Industry Use,97884.69867919575
23,327 -  Nonmetallic Mineral Product Manufacturing,10003,Households 30-40k,15055,Industry Use,87150.47239592721
23,327 -  Nonmetallic Mineral Product Manufacturing,10004,Households 40-50k,15055,Industry Use,67290.64398702879
23,327 -  Nonmetallic Mineral Product Manufacturing,10005,Households 50-70k,15055,Industry Use,150177.31266645872
23,327 -  Nonmetallic Mineral Product Manufacturing,10006,Households 70-100k,15055,Industry Use,512919.6413582856
23,327 -  Nonmetallic Mineral Product Manufacturing,10007,Households 100-150k,15055,Industry Use,907065.7139649262
23,327 -  Nonmetallic Mineral Product Manufacturing,10008,Households 150-200k,15055,Industry Use,1037608.3926974448
23,327 -  Nonmetallic Mineral Product Manufacturing,10009,Households GT200k,15055,Industry Use,2625423.3380276863
23,327 -  Nonmetallic Mineral Product Manufacturing,11001,Federal Government NonDefense,15055,Industry Use,204245.42881571688
23,327 -  Nonmetallic Mineral Product Manufacturing,11003,Federal Government Investment,15055,Industry Use,204600.567515102
23,327 -  Nonmetallic Mineral Product Manufacturing,12001,State/Local Govt Other,15055,Industry Use,29398161.267898373
